# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1       4     0.09123     0.03450     0.06377  -19.010106038  -26.301998738   -7.291892701
     1       4     0.08689     0.03285     0.06073  -19.009572523  -26.301870605   -7.292298082
     1       4     0.08254     0.03121     0.05770  -19.008891880  -26.301550344   -7.292658464
     1       4     0.07820     0.02957     0.05466  -19.008304931  -26.301174795   -7.292869864
     1       4     0.07386     0.02793     0.05162  -19.007483905  -26.300443189   -7.292959284
     1       4     0.06951     0.02628     0.04859  -19.006671201  -26.299614748   -7.292943548
     1       4     0.06517     0.02464     0.04555  -19.006161171  -26.298979406   -7.292818235
     1       4     0.06082     0.02300     0.04251  -19.005538333  -26.298025803   -7.292487470
     1       4     0.05648     0.02136     0.03948  -19.004917259  -26.296680945   -7.291763687
     1       4     0.05213     0.01971     0.03644  -19.004383716  -26.295064441   -7.290680725
     1       4     0.04779     0.01807     0.03340  -19.004002902  -26.293490522   -7.289487620
     1       4     0.04344     0.01643     0.03037  -19.003504358  -26.291904676   -7.288400318
     1       4     0.03910     0.01478     0.02733  -19.002996389  -26.290567896   -7.287571506
     1       4     0.03476     0.01314     0.02429  -19.002557919  -26.289641820   -7.287083901
     1       4     0.03041     0.01150     0.02126  -19.002460898  -26.289407069   -7.286946171
     1       4     0.02607     0.00986     0.01822  -19.002195603  -26.289358244   -7.287162641
     1       4     0.02172     0.00821     0.01518  -19.001672049  -26.289347092   -7.287675043
     1       4     0.01738     0.00657     0.01215  -19.001408704  -26.289751101   -7.288342396
     1       4     0.01303     0.00493     0.00911  -19.001129604  -26.290084746   -7.288955142
     1       4     0.00869     0.00329     0.00607  -19.000844853  -26.290212676   -7.289367823
     1       4     0.00434     0.00164     0.00304  -19.000382797  -26.289895906   -7.289513109
     1       4     0.00000     0.00000     0.00000  -19.000262431  -26.290006450   -7.289744019
     1       4     0.00434     0.00629     0.00607  -19.001585634  -26.290593095   -7.289007461
     1       4     0.00869     0.01257     0.01215  -19.003601124  -26.291737610   -7.288136486
     1       4     0.01303     0.01886     0.01822  -19.007053123  -26.293851194   -7.286798071
     1       4     0.01738     0.02515     0.02429  -19.011248835  -26.297061205   -7.285812371
     1       4     0.02172     0.03144     0.03037  -19.016363396  -26.303394199   -7.287030803
     1       4     0.02607     0.03772     0.03644  -19.013731688  -26.317964020   -7.304232332
     1       4     0.03041     0.04401     0.04251  -19.009449451  -26.313298893   -7.303849443
     1       4     0.03476     0.05030     0.04859  -19.004678027  -26.308849055   -7.304171028
     1       4     0.03910     0.05659     0.05466  -18.999213431  -26.303457026   -7.304243595
     1       4     0.04344     0.06287     0.06073  -18.993107376  -26.296817147   -7.303709771
     1       4     0.04779     0.06916     0.06681  -18.986229999  -26.288192540   -7.301962540
     1       4     0.05213     0.07545     0.07288  -18.979060887  -26.279833415   -7.300772528
     1       4     0.05648     0.08174     0.07895  -18.970994100  -26.271958622   -7.300964522
     1       4     0.06082     0.08802     0.08502  -18.962615940  -26.264364654   -7.301748713
     1       4     0.06517     0.09431     0.09110  -18.953650058  -26.256038438   -7.302388380
     1       4     0.06951     0.10060     0.09717  -18.944223337  -26.246946005   -7.302722668
     1       4     0.07386     0.10688     0.10324  -18.934359356  -26.237130396   -7.302771040
     1       4     0.07820     0.11317     0.10932  -18.923764112  -26.226288275   -7.302524163
     1       4     0.08254     0.11946     0.11539  -18.912930004  -26.214731428   -7.301801424
     1       4     0.08689     0.12575     0.12146  -18.901226515  -26.200573142   -7.299346627
     1       4     0.09123     0.13203     0.12754  -18.889102461  -26.182846239   -7.293743778
     1       4     0.09558     0.13832     0.13361  -18.876396727  -26.162113966   -7.285717239
     1       4     0.09992     0.14461     0.13968  -18.863551994  -26.142900737   -7.279348742
     1       4     0.10427     0.15090     0.14576  -18.849875790  -26.127871245   -7.277995455
     1       4     0.10861     0.15718     0.15183  -18.836230167  -26.114382821   -7.278152654
     1       4     0.11296     0.16347     0.15790  -18.822004940  -26.099979622   -7.277974681
     1       4     0.11730     0.16976     0.16398  -18.807491093  -26.083082766   -7.275591673
     1       4     0.12164     0.17605     0.17005  -18.792914261  -26.062607477   -7.269693216
     1       4     0.12599     0.18233     0.17612  -18.778197769  -26.043313454   -7.265115685
     1       4     0.13033     0.18862     0.18220  -18.762987731  -26.026679271   -7.263691540
     1       4     0.13468     0.19491     0.18827  -18.747668995  -26.011734495   -7.264065500
     1       4     0.13902     0.20119     0.19434  -18.731786990  -25.996500406   -7.264713416
     1       4     0.14337     0.20748     0.20042  -18.715738016  -25.980781230   -7.265043214
     1       4     0.14771     0.21377     0.20649  -18.700529088  -25.960815026   -7.260285938
     1       4     0.15206     0.22006     0.21256  -18.715469623  -25.958523800   -7.243054177
     1       4     0.15640     0.22634     0.21863  -18.732830558  -25.975030590   -7.242200032
     1       4     0.16074     0.23263     0.22471  -18.750749548  -25.993294706   -7.242545159
     1       4     0.16509     0.23892     0.23078  -18.769324559  -26.015874850   -7.246550291
     1       4     0.16943     0.24521     0.23685  -18.788447086  -26.043511545   -7.255064459
     1       4     0.17378     0.25149     0.24293  -18.808166032  -26.070999190   -7.262833157
     1       4     0.17812     0.25778     0.24900  -18.828479307  -26.093077065   -7.264597758
     1       4     0.18247     0.26407     0.25507  -18.849061507  -26.113729168   -7.264667661
     1       4     0.18681     0.27036     0.26115  -18.870044515  -26.134577431   -7.264532916
     1       4     0.19116     0.27664     0.26722  -18.891825944  -26.160312912   -7.268486967
     1       4     0.19550     0.28293     0.27329  -18.913316140  -26.192039551   -7.278723410
     1       4     0.19984     0.28922     0.27937  -18.935163849  -26.224154433   -7.288990583
     1       4     0.20419     0.29551     0.28544  -18.956991263  -26.252198413   -7.295207151
     1       4     0.20853     0.30179     0.29151  -18.978782275  -26.276468904   -7.297686629
     1       4     0.21288     0.30808     0.29759  -18.999646381  -26.298482765   -7.298836384
     1       4     0.21722     0.31437     0.30366  -19.012275721  -26.312376732   -7.300101011
     1       5     0.21722     0.08214     0.15183  -18.507308408  -25.730700268   -7.223391860
     1       5     0.21288     0.08049     0.14879  -18.507157337  -25.730480327   -7.223322990
     1       5     0.20853     0.07885     0.14576  -18.507765331  -25.730876176   -7.223110845
     1       5     0.20419     0.07721     0.14272  -18.508011646  -25.730664839   -7.222653193
     1       5     0.19984     0.07556     0.13968  -18.508566309  -25.730464804   -7.221898495
     1       5     0.19550     0.07392     0.13665  -18.509153867  -25.730178942   -7.221025075
     1       5     0.19116     0.07228     0.13361  -18.509788869  -25.730072873   -7.220284004
     1       5     0.18681     0.07064     0.13057  -18.510720783  -25.730568040   -7.219847257
     1       5     0.18247     0.06899     0.12754  -18.511674118  -25.731464436   -7.219790318
     1       5     0.17812     0.06735     0.12450  -18.512934569  -25.733065088   -7.220130519
     1       5     0.17378     0.06571     0.12146  -18.514123149  -25.734976780   -7.220853631
     1       5     0.16943     0.06407     0.11843  -18.515484496  -25.737383227   -7.221898731
     1       5     0.16509     0.06242     0.11539  -18.516970607  -25.740084639   -7.223114032
     1       5     0.16074     0.06078     0.11235  -18.518389895  -25.742644353   -7.224254458
     1       5     0.15640     0.05914     0.10932  -18.519980515  -25.745020474   -7.225039960
     1       5     0.15206     0.05749     0.10628  -18.521732057  -25.747143924   -7.225411867
     1       5     0.14771     0.05585     0.10324  -18.523250532  -25.748812203   -7.225561671
     1       5     0.14337     0.05421     0.10021  -18.525071843  -25.750655230   -7.225583387
     1       5     0.13902     0.05257     0.09717  -18.527041660  -25.752519334   -7.225477675
     1       5     0.13468     0.05092     0.09413  -18.528994871  -25.754222333   -7.225227462
     1       5     0.13033     0.04928     0.09110  -18.531097243  -25.755859519   -7.224762276
     1       5     0.12599     0.04764     0.08806  -18.532872740  -25.757016993   -7.224144253
     1       5     0.12164     0.04600     0.08502  -18.534948706  -25.758512912   -7.223564206
     1       5     0.11730     0.04435     0.08199  -18.537105595  -25.760315186   -7.223209591
     1       5     0.11296     0.04271     0.07895  -18.539445033  -25.762625950   -7.223180917
     1       5     0.10861     0.04107     0.07591  -18.541540870  -25.765045929   -7.223505060
     1       5     0.10427     0.03942     0.07288  -18.543736365  -25.767915309   -7.224178944
     1       5     0.09992     0.03778     0.06984  -18.545832326  -25.771000873   -7.225168547
     1       5     0.09558     0.03614     0.06681  -18.547722398  -25.774101352   -7.226378953
     1       5     0.09123     0.03450     0.06377  -18.550013673  -25.777643749   -7.227630076
     1       5     0.08689     0.03285     0.06073  -18.552054626  -25.780709138   -7.228654512
     1       5     0.08254     0.03121     0.05770  -18.554165409  -25.783411627   -7.229246218
     1       5     0.07820     0.02957     0.05466  -18.556110725  -25.785595797   -7.229485073
     1       5     0.07386     0.02793     0.05162  -18.557859460  -25.787433542   -7.229574082
     1       5     0.06951     0.02628     0.04859  -18.559620651  -25.789177456   -7.229556805
     1       5     0.06517     0.02464     0.04555  -18.561488093  -25.790921042   -7.229432950
     1       5     0.06082     0.02300     0.04251  -18.563389202  -25.792548949   -7.229159747
     1       5     0.05648     0.02136     0.03948  -18.564909495  -25.793569987   -7.228660492
     1       5     0.05213     0.01971     0.03644  -18.566328658  -25.794335644   -7.228006986
     1       5     0.04779     0.01807     0.03340  -18.567791281  -25.795184776   -7.227393496
     1       5     0.04344     0.01643     0.03037  -18.569064597  -25.796035039   -7.226970442
     1       5     0.03910     0.01478     0.02733  -18.570223067  -25.797042436   -7.226819369
     1       5     0.03476     0.01314     0.02429  -18.571475164  -25.798441133   -7.226965968
     1       5     0.03041     0.01150     0.02126  -18.572494974  -25.799899970   -7.227404996
     1       5     0.02607     0.00986     0.01822  -18.573416722  -25.801521110   -7.228104388
     1       5     0.02172     0.00821     0.01518  -18.573758753  -25.802732289   -7.228973536
     1       5     0.01738     0.00657     0.01215  -18.574503232  -25.804357308   -7.229854076
     1       5     0.01303     0.00493     0.00911  -18.575076786  -25.805612205   -7.230535419
     1       5     0.00869     0.00329     0.00607  -18.575531758  -25.806435939   -7.230904180
     1       5     0.00434     0.00164     0.00304  -18.575521385  -25.806583589   -7.231062203
     1       5     0.00000     0.00000     0.00000  -18.575410237  -25.806520919   -7.231110682
     1       5     0.00434     0.00629     0.00607  -18.575572866  -25.806521967   -7.230949101
     1       5     0.00869     0.01257     0.01215  -18.574783003  -25.805225171   -7.230442168
     1       5     0.01303     0.01886     0.01822  -18.573650437  -25.803016791   -7.229366354
     1       5     0.01738     0.02515     0.02429  -18.571750974  -25.799283163   -7.227532189
     1       5     0.02172     0.03144     0.03037  -18.569582624  -25.795299262   -7.225716638
     1       5     0.02607     0.03772     0.03644  -18.567586270  -25.792800402   -7.225214132
     1       5     0.03041     0.04401     0.04251  -18.565202696  -25.791056124   -7.225853428
     1       5     0.03476     0.05030     0.04859  -18.562840312  -25.789002527   -7.226162214
     1       5     0.03910     0.05659     0.05466  -18.560369209  -25.786427074   -7.226057865
     1       5     0.04344     0.06287     0.06073  -18.557845523  -25.782986239   -7.225140717
     1       5     0.04779     0.06916     0.06681  -18.555567783  -25.778086791   -7.222519008
     1       5     0.05213     0.07545     0.07288  -18.553749990  -25.774608033   -7.220858043
     1       5     0.05648     0.08174     0.07895  -18.552437911  -25.773726832   -7.221288921
     1       5     0.06082     0.08802     0.08502  -18.551197308  -25.773757890   -7.222560581
